Neighborhood,Address,Price,Beds,Baths,Sqft
Riverside,"261 Herrick Rd, Riverside, IL 60546","412,000",3,2,"1,698"
Riverside,"351 Lionel Rd, Riverside, IL 60546","217,000",3,1,"1,008"
Riverside,"367 Bartram Rd, Riverside, IL 60546","300,000",2,1,"1,355"
Riverside,"96 N Delaplaine Rd, Riverside, IL 60546","520,000",4,3,"2,196"
Riverside,"141 Barrypoint Rd, Riverside, IL 60546","272,500",3,1.5,"1,160"
Riverside,"176 Riverside Rd, Riverside, IL 60546","890,000",5,5,"3,952"
Riverside,"299 Herrick Rd, Riverside, IL 60546","292,000",2,2,"1,035"
Riverside,"375 Uvedale Rd, Riverside, IL 60546","465,000",4,3,"2,500"
Riverside,"72 Pine Ave APT 2B, Riverside, IL 60546","115,000",1,1,550
Riverside,"2926 Harlem, Riverside, IL 60546","445,500",6,7,"3,796"
Riverside,"315 E Burlington St APT H, Riverside, IL 60546","250,000",2,3,"1,761"
Riverside,"173 Woodside Rd, Riverside, IL 60546","932,500",4,5,"3,593"
Riverside,"114 Lincoln Ave APT 1A, Riverside, IL 60546","125,000",2,1,850
Riverside,"151 Lawton Rd, Riverside, IL 60546","500,000",5,3,"3,363"
Riverside,"340 Fairbank Rd, Riverside, IL 60546","567,000",4,3.5,"2,400"
Riverside,"295 Lawton Rd, Riverside, IL 60546","373,000",3,2,"1,631"
Riverside,"65 Northgate Rd, Riverside, IL 60546","301,500",3,1.5,"1,341"
Riverside,"72 Pine Ave, Riverside, IL 60546","155,000",1,1,950
Riverside,"72 Pine Ave # GDN, Riverside, IL 60546","155,000",2,1,636
Riverside,"157 N Delaplaine Rd, Riverside, IL 60546","599,000",4,2.5,"2,366"
Riverside,"64 N Delaplaine Rd, Riverside, IL 60546","775,000",5,4,"3,114"
Riverside,"191 Lawton Rd, Riverside, IL 60546","259,000",4,2,"1,995"
Riverside,"100 Forest Ave, Riverside, IL 60546","420,000",6,3,"1,800"
Riverside,"192 Riverside Rd, Riverside, IL 60546","910,000",5,6,"4,171"
Riverside,"129 Woodside Rd, Riverside, IL 60546","800,000",5,5,"3,200"
Riverside,"283 Bartram Rd, Riverside, IL 60546","490,000",4,3,"3,000"
Riverside,"499 Kent Rd, Riverside, IL 60546","460,000",3,2,"3,200"
Riverside,"54 Northgate Rd, Riverside, IL 60546","420,000",3,3,"2,500"
Riverside,"281 Northwood Rd, Riverside, IL 60546","562,500",5,4,"3,724"
Riverside,"293 Scottswood Rd, Riverside, IL 60546","431,500",3,2,"2,035"
Riverside,"7294 Ogden Ave UNIT C, Riverside, IL 60546","230,000",2,2,"1,400"
Riverside,"112 1/2 Lincoln Ave APT 1G, Riverside, IL 60546","87,000",1,1,550
Riverside,"95 Forest Ave, Riverside, IL 60546","400,000",3,2,"1,646"
Riverside,"245 Gage Rd, Riverside, IL 60546","435,000",3,2,"1,967"
Riverside,"577 W Parkway Rd, Riverside, IL 60546","300,000",2,2,"1,140"
Riverside,"285 Addison Rd, Riverside, IL 60546","295,000",3,1,"1,377"
Riverside,"438 Longcommon Rd, Riverside, IL 60546","435,000",3,3,"1,599"
Riverside,"7330 Ogden Ave APT 4, Riverside, IL 60546","163,000",2,2,"1,200"
Riverside,"69 Lincoln Ave APT 7, Riverside, IL 60546","160,000",2,2,"1,100"
Riverside,"103 S Herbert Rd, Riverside, IL 60546","230,000",4,4,"2,600"
Riverside,"751 Arlington Rd, Riverside, IL 60546","240,500",2,2,"1,184"
Riverside,"69 Lincoln Ave APT 7, Riverside, IL 60546","160,000",2,2,"1,100"
Riverside,"167 Southcote Rd, Riverside, IL 60546","420,000",3,2,"1,842"
Riverside,"365 Kent Rd, Riverside, IL 60546","402,000",4,2.5,"1,828"
Riverside,"191 Michaux Rd, Riverside, IL 60546","725,000",3,4,"3,231"
Riverside,"46 Northgate Rd, Riverside, IL 60546","237,000",2,2,"1,190"
Riverside,"572 Selborne Rd, Riverside, IL 60546","400,000",4,2,"1,600"
Riverside,"174 Fairbank Rd, Riverside, IL 60546","650,000",4,4,"3,236"
Riverside,"247 Lawton Rd, Riverside, IL 60546","612,000",4,3,"2,250"
Riverside,"342 Lawton Rd, Riverside, IL 60546","404,500",4,2,"2,074"
Riverside,"159 S Delaplaine Rd, Riverside, IL 60546","350,000",3,2,"1,996"
Riverside,"359 Bartram Rd, Riverside, IL 60546","440,000",3,3,"1,636"
Riverside,"70 Northgate Rd, Riverside, IL 60546","416,000",3,2,"2,000"
Riverside,"323 Herrick Rd, Riverside, IL 60546","212,500",4,1,"1,257"
Riverside,"616 Selborne Rd, Riverside, IL 60546","505,000",3,3,"3,004"
Riverside,"133 Herrick Rd, Riverside, IL 60546","435,000",5,3,"2,295"
Riverside,"272 E Burlington St, Riverside, IL 60546","233,000",2,1,"1,133"
Riverside,"525 Berkeley Rd, Riverside, IL 60546","487,500",3,3,"2,500"
Riverside,"583 Selborne Rd, Riverside, IL 60546","358,000",2,2,"1,354"
Riverside,"248 Blackhawk Rd, Riverside, IL 60546","499,000",4,3,"2,562"
Riverside,"270 Lawton Rd, Riverside, IL 60546","275,000",4,2,"1,584"
Riverside,"280 Olmsted Rd, Riverside, IL 60546","372,000",3,3,"1,572"
Riverside,"398 Blackhawk Rd, Riverside, IL 60546","390,000",4,3,"3,400"
Riverside,"297 Blackhawk Rd, Riverside, IL 60546","447,000",4,3,"1,560"
Riverside,"721 Selborne Rd, Riverside, IL 60546","375,000",3,3,"2,098"
Riverside,"348 Selborne Rd, Riverside, IL 60546","565,000",5,1.5,"1,632"
Riverside,"517 Berkeley Rd, Riverside, IL 60546","318,000",3,1.5,"1,729"
Riverside,"286 Gatesby Rd, Riverside, IL 60546","725,000",5,3,"3,129"
Riverside,"265 Olmsted Rd, Riverside, IL 60546","288,000",3,2,"1,362"
Riverside,"58 Forest Ave APT 2S, Riverside, IL 60546","80,000",1,1,654
Riverside,"140 E Quincy St, Riverside, IL 60546","145,000",4,2,931
Riverside,"296 Blackhawk Rd, Riverside, IL 60546","485,000",3,2,"2,236"
Riverside,"294 Southcote Rd, Riverside, IL 60546","460,000",3,2,"2,000"
Riverside,"376 Blackhawk Rd, Riverside, IL 60546","360,000",3,3,"2,012"
Riverside,"755 Selborne Rd, Riverside, IL 60546","335,000",3,2,"1,200"
Riverside,"54 Forest Ave APT 2E, Riverside, IL 60546","87,150",1,1,650
Riverside,"470 Selborne Rd, Riverside, IL 60546","310,000",4,4,"3,400"
Riverside,"259 Lawton Rd, Riverside, IL 60546","450,000",5,4,"2,454"
Riverside,"116 S Delaplaine Rd, Riverside, IL 60546","495,000",4,2,"1,751"
Riverside,"177 Woodside Rd, Riverside, IL 60546","615,000",5,4,"3,711"
Riverside,"3006 Harlem Ave APT 2W, Riverside, IL 60546","103,000",2,1,"1,054"
Riverside,"295 Herrick Rd, Riverside, IL 60546","720,000",4,4,"3,000"
Riverside,"3006 Harlem Ave APT 2W, Riverside, IL 60546","103,000",2,1,"1,054"
Riverside,"317 Shenstone Rd, Riverside, IL 60546","467,000",3,2,"1,690"
Riverside,"117 Southcote Rd, Riverside, IL 60546","605,000",5,4,"2,624"
Riverside,"19 West Ave, Riverside, IL 60546","162,000",2,1,896
Riverside,"145 Woodside Rd, Riverside, IL 60546","470,000",5,3,"1,984"
Riverside,"59 E Quincy St, Riverside, IL 60546","280,000",3,1,"1,176"
Riverside,"425 Addison Rd, Riverside, IL 60546","249,000",2,2,"1,263"
Riverside,"432 Selborne Rd, Riverside, IL 60546","336,000",3,3,"1,576"
Riverside,"294 Gatesby Rd, Riverside, IL 60546","487,500",3,3,"2,234"
Riverside,"287 Blackhawk Rd, Riverside, IL 60546","265,000",3,2,"1,500"
Riverside,"406 Bartram Rd, Riverside, IL 60546","460,000",5,3,"2,297"
Riverside,"406 Bartram Rd, Riverside, IL 60546","460,000",4,2,"2,297"
Riverside,"56 Kimbark Rd, Riverside, IL 60546","400,000",4,2,"1,728"
Riverside,"338 Lawton Rd, Riverside, IL 60546","385,000",4,2,"1,200"
Riverside,"361 Nuttall Rd, Riverside, IL 60546","420,000",5,3,"2,000"
Riverside,"62 Lincoln Ave, Riverside, IL 60546","200,000",2,1.5,"1,557"
Riverside,"131 Lawton Rd, Riverside, IL 60546","410,000",3,3,"1,863"
Riverside,"349 Nuttall Rd, Riverside, IL 60546","590,000",3,4,"2,100"
Riverside,"308 Gage Rd, Riverside, IL 60546","635,000",4,4,"3,100"
Riverside,"219 Shenstone Rd, Riverside, IL 60546","725,000",4,4,"3,129"
Riverside,"292 Fairbank Rd, Riverside, IL 60546","410,000",3,2,"1,760"
Riverside,"310 Southcote Rd, Riverside, IL 60546","200,000",4,1.5,"1,472"
Riverside,"110 Lawton Rd, Riverside, IL 60546","675,000",6,4,"3,100"
Riverside,"188 Olmsted Rd, Riverside, IL 60546","565,000",4,3,"2,748"
Riverside,"241 E Burlington St APT B, Riverside, IL 60546","302,000",6,1.5,"3,143"
Riverside,"272 Bartram Rd, Riverside, IL 60546","625,000",4,4,"1,840"
Riverside,"315 Northwood Rd, Riverside, IL 60546","375,000",3,2,"1,664"
Riverside,"130 Akenside Rd, Riverside, IL 60546","440,000",4,4,"2,152"
Riverside,"33 S Cowley Rd, Riverside, IL 60546","283,000",5,3,"2,400"
Riverside,"59 N Delaplaine Rd, Riverside, IL 60546","345,000",3,2,"1,488"
Riverside,"756 Arlington Rd, Riverside, IL 60546","514,000",4,3,"2,884"
Riverside,"441 Repton Rd, Riverside, IL 60546","700,000",5,5,"2,371"
Riverside,"511 Longcommon Rd, Riverside, IL 60546","440,000",3,2,"1,740"
Riverside,"363 Bartram Rd, Riverside, IL 60546","390,000",4,2,"1,567"
Riverside,"411 Audubon Rd, Riverside, IL 60546","400,000",4,1.5,"2,463"
Riverside,"304 Blackhawk Rd, Riverside, IL 60546","400,000",4,3,"2,025"
Riverside,"164 Barrypoint Rd, Riverside, IL 60546","460,000",4,2,"1,858"
Riverside,"71 N Cowley Rd, Riverside, IL 60546","380,000",3,2,"2,018"
Riverside,"231 Scottswood Rd, Riverside, IL 60546","745,000",4,5,"3,200"
Riverside,"111 Groveland Ave, Riverside, IL 60546","251,500",2,1,900
Riverside,"320 Fairbank Rd, Riverside, IL 60546","560,000",3,3,"2,850"
Riverside,"160 Gage Rd, Riverside, IL 60546","385,000",4,2,"1,888"
Riverside,"285 Herrick Rd, Riverside, IL 60546","350,000",3,2,"1,700"
Riverside,"429 Shenstone Rd, Riverside, IL 60546","380,000",3,2,"1,631"
Riverside,"407 Longcommon Rd, Riverside, IL 60546","372,000",4,3,"1,558"
Riverside,"49 Northgate Rd, Riverside, IL 60546","317,000",3,2,"1,383"
Riverside,"192 Parkview Rd, Riverside, IL 60546","357,500",4,1.5,"1,682"
Riverside,"91 N Cowley Rd, Riverside, IL 60546","427,500",4,3,"2,040"
Riverside,"371 Kent Rd, Riverside, IL 60546","740,000",4,2,"3,222"
Riverside,"519 Longcommon Rd, Riverside, IL 60546","430,000",4,3,"2,800"
Riverside,"193 Longcommon Rd, Riverside, IL 60546","950,000",5,5,"3,300"
Riverside,"103 Bloomingbank Rd, North Riverside, IL 60546","795,000",5,4.5,"4,000"
Riverside,"335 Eastgrove Rd, Riverside, IL 60546","501,000",3,3,"1,825"
Riverside,"200 Waubansee Rd, Riverside, IL 60546","287,000",4,2,"1,470"
Riverside,"79 Groveland Ave, Riverside, IL 60546","233,000",3,2,"1,747"
Riverside,"490 Uvedale Rd, Riverside, IL 60546","443,000",5,3,"2,198"
Riverside,"410 Repton Rd, Riverside, IL 60546","235,000",2,1.5,"1,050"
Riverside,"271 Lawton Rd, Riverside, IL 60546","748,000",4,4,"1,356"
Riverside,"168 Barrypoint Rd, Riverside, IL 60546","360,000",3,2,"1,602"
Riverside,"241 E Burlington St SUITE A, Riverside, IL 60546",200500,2,2,"2,894"
Riverside,"398 Audubon Rd, Riverside, IL 60546","377,500",3,2,"1,553"
Riverside,"466 Kent Rd, Riverside, IL 60546","340,000",3,2,"2,010"
Riverside,"303 Addison Rd, Riverside, IL 60546","384,000",3,3,"1,554"
Riverside,"370 Downing Rd, Riverside, IL 60546","438,500",4,2,"2,233"
Riverside,"458 Northgate, Riverside, IL 60546","765,000",4,4,"5,731"
Riverside,"379 Blythe Rd, Riverside, IL 60546","400,000",3,2,"1,555"
Riverside,"191 Ridgewood Rd, Riverside, IL 60546","300,000",3,2,"1,408"
Riverside,"192 E Burlington St, Riverside, IL 60546","170,000",2,2,720
Riverside,"404 Blythe Rd, Riverside, IL 60546","525,000",5,4,"2,562"
Riverside,"140 Northgate Rd, Riverside, IL 60546","231,000",2,2,"1,400"
Riverside,"423 Audubon Rd, Riverside, IL 60546","320,000",3,3,"1,670"
Riverside,"490 Kent Rd, Riverside, IL 60546","415,000",3,2,"2,344"
Riverside,"7306 Ogden #4, Riverside, IL 60546","480,000",2,1,"4,300"
Riverside,"114 Northgate Rd, Riverside, IL 60546","161,000",3,2.5,"1,250"
Riverside,"300 Fairbank Rd, Riverside, IL 60546","285,000",3,1,"1,640"
Riverside,"450 Uvedale Ct, Riverside, IL 60546","314,000",2,2,"1,495"
Riverside,"134 Herrick Rd, Riverside, IL 60546","600,000",5,3,"2,611"
Riverside,"244 Bartram Rd, Riverside, IL 60546","270,000",2,1,"1,102"
Riverside,"71 N Delaplaine Rd, Riverside, IL 60546","325,000",3,2,"1,667"
Riverside,"319 Bartram Rd, Riverside, IL 60546","670,000",4,3,"3,106"
Riverside,"171 Maplewood Rd, Riverside, IL 60546","480,000",4,3,"1,988"
Riverside,"357 Downing Rd, Riverside, IL 60546","463,000",3,2,"1,800"
Riverside,"319 Gatesby Rd, Riverside, IL 60546","595,000",4,3,"2,896"
Riverside,"325 Shenstone Rd, Riverside, IL 60546","412,000",3,2,"1,478"
Riverside,"278 Lawton Rd, Riverside, IL 60546","425,000",3,2,"2,200"
Riverside,"286 Lawton Rd, Riverside, IL 60546","501,000",3,2.5,"1,612"
Riverside,"306 Downing Rd, Riverside, IL 60546","770,000",4,3,"3,490"
Riverside,"45 Kimbark Rd APT 1S, Riverside, IL 60546","81,000",1,1,650
Riverside,"162 Woodside Rd, Riverside, IL 60546","275,000",3,2,"1,696"
Riverside,"256 Longcommon Rd, Riverside, IL 60546","535,000",3,3,"2,321"
Riverside,"311 Desplaines Ave, Riverside, IL 60546","315,000",3,2,"1,076"
Riverside,"70 Pine Ave APT 1A, Riverside, IL 60546","132,000",2,1,800
Riverside,"131 Akenside Rd, Riverside, IL 60546","560,000",5,4,"2,750"
Riverside,"129 Barrypoint Rd, Riverside, IL 60546","625,000",4,2.5,"3,419"
Riverside,"292 E Burlington St, Riverside, IL 60546","307,500",3,2,833
Riverside,"90 E Burlington St APT 2N, Riverside, IL 60546","119,000",3,1,"1,000"
Riverside,"154 Bartram Rd, Riverside, IL 60546","950,000",6,5,"5,500"
Riverside,"212 Gage Rd, Riverside, IL 60546","217,500",4,3,"2,725"
Riverside,"744 Selborne Rd, Riverside, IL 60546","230,000",2,1,"1,208"
Riverside,"304 Fairbank Rd, Riverside, IL 60546","675,000",3,2,"3,200"
Riverside,"521 Berkeley Rd, Riverside, IL 60546","317,500",3,2,"1,828"
Riverside,"402 Repton Rd, Riverside, IL 60546","345,000",2,2,"1,403"
Riverside,"595 Selborne Rd, Riverside, IL 60546","515,000",4,2,"1,876"
Riverside,"163 Northgate Rd, Riverside, IL 60546","430,000",3,2,"1,638"
Riverside,"300 E Quincy St, Riverside, IL 60546","252,500",2,1.5,"1,300"
Riverside,"404 Shenstone Rd, Riverside, IL 60546","238,000",2,1,"1,008"
Riverside,"567 Byrd Rd, Riverside, IL 60546","332,500",3,3,"2,017"
Riverside,"589 W Parkway Rd, Riverside, IL 60546","410,000",4,2,"2,013"
Riverside,"74 Woodside Rd, Riverside, IL 60546","355,000",4,4,"2,250"
Riverside,"7280 Ogden Ave, Riverside, IL 60546","205,000",3,1.5,"1,188"
Riverside,"168 Lawton Rd, Riverside, IL 60546","530,000",4,1.2,"3,400"
Riverside,"320 Eastgrove Rd, Riverside, IL 60546","476,000",3,2,"2,076"
Riverside,"305 Northwood Rd, Riverside, IL 60546","365,000",2,2,"1,187"
Riverside,"433 Uvedale Rd, Riverside, IL 60546","365,000",3,2,"1,714"
Riverside,"215 Northwood Rd, Riverside, IL 60546","555,000",4,3,"2,072"
Riverside,"262 Northwood Rd, Riverside, IL 60546","628,000",6,3,"4,348"
Riverside,"290 Lionel Rd, Riverside, IL 60546","337,500",3,2,"1,107"
Riverside,"325 Gage Rd, Riverside, IL 60546","660,000",6,4,"3,702"
Riverside,"213 W Quincy St APT 1, Riverside, IL 60546","130,000",2,1,750
Riverside,"475 Shenstone Rd APT 202, Riverside, IL 60546","110,000",2,2,"1,200"
Riverside,"284 Lionel Rd, Riverside, IL 60546","330,000",3,1,"1,250"
Riverside,"105 Southcote Rd, Riverside, IL 60546","515,000",3,3,"1,905"
Riverside,"294 Lionel Rd, Riverside, IL 60546","350,000",3,2,"1,856"
Riverside,"420 Fairbank Rd, Riverside, IL 60546","375,000",4,2,"1,674"
Riverside,"437 Addison Rd, Riverside, IL 60546","240,000",3,2,"1,332"
Riverside,"10 E Burlington St UNIT 2F, Riverside, IL 60546","369,000",2,3,"1,600"
Riverside,"379 Olmsted Rd, Riverside, IL 60546","350,000",3,3,"1,300"
Riverside,"335 Selborne Rd, Riverside, IL 60546","650,000",5,5,"5,085"
Riverside,"317 Addison Rd, Riverside, IL 60546","380,500",4,3,"1,850"
Riverside,"109 Southcote Rd, Riverside, IL 60546","464,900",3,3,"1,900"
Riverside,"464 Northgate Ct, Riverside, IL 60546","389,000",4,2,"1,791"
Riverside,"464 Northgate Ct, Riverside, IL 60546","389,000",4,3,"2,179"
Riverside,"440 Shenstone Rd, Riverside, IL 60546","437,500",4,2,"2,022"
Riverside,"202 Herrick Rd, Riverside, IL 60546","595,000",4,3,"2,200"
Riverside,"388 N Delaplaine Rd, Riverside, IL 60546","471,500",3,3,"1,632"
Riverside,"315 Lionel Rd, Riverside, IL 60546","448,555",4,3,"1,448"
Riverside,"270 Northwood Rd, Riverside, IL 60546","501,000",4,3,"1,519"
Riverside,"473 Northgate Ct, Riverside, IL 60546","265,000",3,2,"1,122"
Riverside,"315 Bartram Rd, Riverside, IL 60546","611,000",3,1.5,"1,574"
Riverside,"473 Northgate Ct, Riverside, IL 60546","265,000",3,1.5,"1,122"
Riverside,"52 Forest Ave APT 3N, Riverside, IL 60546","82,000",1,1,618
Riverside,"176 Northgate Rd, Riverside, IL 60546","415,000",3,2,"1,477"
Riverside,"370 Audubon Rd, Riverside, IL 60546","495,000",4,3,"2,242"
Riverside,"395 N Delaplaine Rd APT 2W, Riverside, IL 60546","217,500",2,2,"1,100"
Riverside,"70 Lawton Rd, Riverside, IL 60546","515,000",3,1,"1,512"
Riverside,"225 Longcommon Rd, Riverside, IL 60546",1140000,6,7,"5,500"
Riverside,"182 Northgate Rd, Riverside, IL 60546","522,000",4,3,"2,472"
Riverside,"566 Byrd Rd, Riverside, IL 60546","444,000",3,3,"2,192"
Riverside,"400 Blackhawk Rd, Riverside, IL 60546","287,500",3,2,"1,416"
Riverside,"458 Kent Rd, Riverside, IL 60546","390,000",3,2,"1,656"
Riverside,"7288 Ogden Ave UNIT 1, Riverside, IL 60546","172,000",2,3,"1,390"
Riverside,"347 Nuttall Rd, Riverside, IL 60546","208,000",2,1,"1,170"
Riverside,"221 Shenstone Rd, Riverside, IL 60546","793,000",4,3,"2,950"
Riverside,"144 E Burlington St, Riverside, IL 60546","375,000",4,2,"1,875"
Riverside,"250 Blackhawk Rd, Riverside, IL 60546","450,000",4,3,"1,760"
Riverside,"372 Blackhawk Rd, Riverside, IL 60546","372,000",3,2,"1,702"
Riverside,"401 Blackhawk Rd, Riverside, IL 60546","400,000",5,4,"2,774"
Riverside,"429 Loudon Rd, Riverside, IL 60546","305,000",3,3,"2,000"
Riverside,"108 Gage Rd, Riverside, IL 60546","528,000",3,3,"2,498"
Riverside,"428 Addison Rd, Riverside, IL 60546","400,000",4,3,"2,500"
Riverside,"63 Kimbark Rd, Riverside, IL 60546","153,500",5,2,"2,256"
Riverside,"261 Gatesby Rd, Riverside, IL 60546","560,000",3,4,"2,127"
Riverside,"310 Shenstone Rd, Riverside, IL 60546","299,500",4,2,"1,239"
Riverside,"368 Nuttall Rd, Riverside, IL 60546","387,000",4,2,"1,941"
Riverside,"504 Kent Rd, Riverside, IL 60546","325,000",3,2,"1,364"
Riverside,"392 Blythe Rd, Riverside, IL 60546","414,000",3,4,"2,208"
Riverside,"171 N Delaplaine Rd, Riverside, IL 60546","467,000",3,2.5,"2,500"
Riverside,"503 Selborne Rd, Riverside, IL 60546","420,000",4,3,"2,300"
Riverside,"404 N Delaplaine Rd, Riverside, IL 60546","505,000",5,4,"3,760"
Riverside,"95 Groveland Ave, Riverside, IL 60546","235,000",3,2,"1,748"
Riverside,"306 Southcote Rd, Riverside, IL 60546","482,000",3,4,"2,292"
Riverside,"704 Selborne Rd, Riverside, IL 60546","300,000",4,3,"1,997"
Riverside,"241 E Burlington St APT C, Riverside, IL 60546","275,000",2,3,"3,135"
Riverside,"164 Fairbank Rd, Riverside, IL 60546","733,000",6,4,"4,400"
Riverside,"256 Fairbank Rd, Riverside, IL 60546","595,000",3,3,"3,000"
Riverside,"286 Northwood Rd, Riverside, IL 60546","485,000",3,3,"2,379"
Riverside,"418 Repton Rd, Riverside, IL 60546","550,000",4,4,"2,232"
Riverside,"58 Forest Ave APT 1N, Riverside, IL 60546","70,000",1,1,551
Riverside,"340 Lawton Rd, Riverside, IL 60546","333,000",3,2,"1,890"
Riverside,"299 E Burlington St, Riverside, IL 60546","275,000",4,2,"1,400"
Riverside,"130 Northgate Rd, Riverside, IL 60546","322,000",3,2,"2,237"
Riverside,"66 Forbes Rd, Riverside, IL 60546","132,000",2,2,"2,084"
Riverside,"66 Forbes Rd, Riverside, IL 60546","132,000",2,2,"2,084"
Riverside,"256 Herrick Rd, Riverside, IL 60546","269,000",3,2,"1,414"
Riverside,"404 Herrick Rd, Riverside, IL 60546","380,000",4,2.5,"1,254"
Riverside,"462 Longcommon Rd, Riverside, IL 60546","368,000",2,2,"1,473"
Riverside,"306 Northwood Rd, Riverside, IL 60546","438,000",3,3,"2,038"
Riverside,"325 Nuttall Rd, Riverside, IL 60546","455,000",4,3,"2,174"
Riverside,"223 Bloomingbank Rd, Riverside, IL 60546",1020000,4,5,"4,789"
Riverside,"181 S Delaplaine Rd, Riverside, IL 60546","410,000",4,2,"1,800"
Riverside,"100 S Herbert Rd, Riverside, IL 60546","520,000",4,3,"2,429"
Riverside,"7330 Ogden Ave APT 8, Riverside, IL 60546","103,000",2,2,"1,200"
Riverside,"462 Longcommon Rd, Riverside, IL 60546","368,000",3,2,"1,473"
Riverside,"461 Northgate Ct, Riverside, IL 60546","270,000",2,2,"1,900"
Riverside,"744 Arlington Rd, Riverside, IL 60546","239,000",3,1,"1,199"
Riverside,"304 Maplewood Rd, Riverside, IL 60546","425,000",3,2,"2,181"
Riverside,"209 Millbridge Rd, Riverside, IL 60546","620,000",5,4,"3,450"
Riverside,"497 Uvedale Rd, Riverside, IL 60546","427,500",3,2,"1,584"
Riverside,"739 Selborne Rd, Riverside, IL 60546","427,500",3,3,"1,637"
Riverside,"73 Longcommon Rd UNIT A3, Riverside, IL 60546","102,000",2,1,"1,000"
Riverside,"462 Northgate Ct, Riverside, IL 60546","870,000",5,5,"5,731"
Riverside,"100 Pine Ave UNIT 1, Riverside, IL 60546","107,000",2,1,830
Riverside,"315 E Burlington St APT J, Riverside, IL 60546","213,000",2,3,"1,784"
Riverside,"33 Northgate Rd, Riverside, IL 60546","262,500",5,4,"3,200"
Riverside,"145 Barrypoint Rd APT 2N, Riverside, IL 60546","235,000",2,2,"4,290"
Riverside,"720 Selborne Rd, Riverside, IL 60546","287,000",4,3,"2,767"
Riverside,"690 Selborne Rd, Riverside, IL 60546","440,000",3,3,"1,890"
Riverside,"247 Shenstone Rd, Riverside, IL 60546",1000000,6,6,"5,548"
Riverside,"247 Shenstone Rd, Riverside, IL 60546",1000000,6,6,"5,548"
Riverside,"35 West Ave APT 3S, Riverside, IL 60546","130,000",2,1,"1,150"
Riverside,"238 Lionel Rd, Riverside, IL 60546","405,000",4,2,"2,100"
Riverside,"209 E Burlington St, Riverside, IL 60546","150,000",2,1,744
Riverside,"193 Gage Rd, Riverside, IL 60546","555,000",4,3,"3,716"
Riverside,"462 Uvedale Rd, Riverside, IL 60546","377,000",3,3,"1,642"
Riverside,"180 W Quincy St, Riverside, IL 60546","370,000",3,3.5,"1,323"
Riverside,"181 Barrypoint Rd, Riverside, IL 60546","212,500",3,1.5,"2,128"
Riverside,"315 E Burlington St, Riverside, IL 60546","213,000",3,2.5,"2,500"
Riverside,"285 Northwood Rd, Riverside, IL 60546","470,000",3,3,"2,484"
Riverside,"296 Nuttall Rd, Riverside, IL 60546","525,000",4,3,"2,809"
Riverside,"115 Michaux Rd, Riverside, IL 60546","415,000",6,3,"2,144"
Riverside,"310 Scottswood Rd, Riverside, IL 60546","777,000",4,6,"2,835"
Riverside,"181 Barrypoint Rd, Riverside, IL 60546","212,500",3,1.5,"2,128"
Riverside,"315 E Burlington St, Riverside, IL 60546","213,000",3,2.5,"2,500"
Riverside,"285 Northwood Rd, Riverside, IL 60546","470,000",3,3,"2,484"
Riverside,"296 Nuttall Rd, Riverside, IL 60546","525,000",4,3,"2,809"
Riverside,"115 Michaux Rd, Riverside, IL 60546","415,000",6,3,"2,144"
Riverside,"310 Scottswood Rd, Riverside, IL 60546","777,000",4,6,"2,835"
Riverside,"181 Barrypoint Rd, Riverside, IL 60546","212,500",3,1.5,"2,128"
Riverside,"315 E Burlington St, Riverside, IL 60546","213,000",3,2.5,"2,500"
Riverside,"285 Northwood Rd, Riverside, IL 60546","470,000",3,3,"2,484"
Riverside,"296 Nuttall Rd, Riverside, IL 60546","525,000",4,3,"2,809"
Riverside,"115 Michaux Rd, Riverside, IL 60546","415,000",6,3,"2,144"
Riverside,"310 Scottswood Rd, Riverside, IL 60546","777,000",4,6,"2,835"
Riverside,"181 Barrypoint Rd, Riverside, IL 60546","212,500",3,1.5,"2,128"
Riverside,"315 E Burlington St, Riverside, IL 60546","213,000",3,2.5,"2,500"
Riverside,"285 Northwood Rd, Riverside, IL 60546","470,000",3,3,"2,484"
Riverside,"296 Nuttall Rd, Riverside, IL 60546","525,000",4,3,"2,809"
Riverside,"115 Michaux Rd, Riverside, IL 60546","415,000",6,3,"2,144"
Riverside,"310 Scottswood Rd, Riverside, IL 60546","777,000",4,6,"2,835"
Riverside,"181 Barrypoint Rd, Riverside, IL 60546","212,500",3,1.5,"2,128"
Riverside,"315 E Burlington St, Riverside, IL 60546","213,000",3,2.5,"2,500"
Riverside,"285 Northwood Rd, Riverside, IL 60546","470,000",3,3,"2,484"
Riverside,"296 Nuttall Rd, Riverside, IL 60546","525,000",4,3,"2,809"
Riverside,"115 Michaux Rd, Riverside, IL 60546","415,000",6,3,"2,144"
Riverside,"310 Scottswood Rd, Riverside, IL 60546","777,000",4,6,"2,835"
Riverside,"181 Barrypoint Rd, Riverside, IL 60546","212,500",3,1.5,"2,128"
Riverside,"315 E Burlington St, Riverside, IL 60546","213,000",3,2.5,"2,500"
Riverside,"285 Northwood Rd, Riverside, IL 60546","470,000",3,3,"2,484"
Riverside,"296 Nuttall Rd, Riverside, IL 60546","525,000",4,3,"2,809"
Riverside,"115 Michaux Rd, Riverside, IL 60546","415,000",6,3,"2,144"
Riverside,"310 Scottswood Rd, Riverside, IL 60546","777,000",4,6,"2,835"
Riverside,"181 Barrypoint Rd, Riverside, IL 60546","212,500",3,1.5,"2,128"
